date,day_name,month,season_factor,weekend,occupancy_level,outdoor_temp_c,rainfall_mm,saving_mode,total_usage_kwh,peak_usage_kwh,peak_hour_label,peak_window,average_hourly_kwh,daily_cost_rs,monthly_predicted_bill_rs,future_bill_prediction_rs,tomorrow_usage_prediction_kwh,previous_day_usage_kwh,weekly_average_kwh,usage_change_kwh,usage_change_direction,usage_change_reason,energy_score,eco_score,carbon_impact_kg,carbon_saved_kg,pet_status,pet_meter_pct,pet_message,pet_alert,streak_days,reward_badge,alert_count,recommendation_count,alerts_pipe,recommendations_pipe,personalized_tip_1,personalized_tip_2,personalized_tip_3,hour_00_kwh,hour_01_kwh,hour_02_kwh,hour_03_kwh,hour_04_kwh,hour_05_kwh,hour_06_kwh,hour_07_kwh,hour_08_kwh,hour_09_kwh,hour_10_kwh,hour_11_kwh,hour_12_kwh,hour_13_kwh,hour_14_kwh,hour_15_kwh,hour_16_kwh,hour_17_kwh,hour_18_kwh,hour_19_kwh,hour_20_kwh,hour_21_kwh,hour_22_kwh,hour_23_kwh,ac_power_w,ac_hours,ac_age_years,ac_condition,ac_maintenance,ac_energy_kwh,ac_cost_rs,ac_share_pct,ac_faulty,ac_limit_kwh,fan_power_w,fan_hours,fan_age_years,fan_condition,fan_maintenance,fan_energy_kwh,fan_cost_rs,fan_share_pct,fan_faulty,fan_limit_kwh,iron_power_w,iron_hours,iron_age_years,iron_condition,iron_maintenance,iron_energy_kwh,iron_cost_rs,iron_share_pct,iron_faulty,iron_limit_kwh,tv_power_w,tv_hours,tv_age_years,tv_condition,tv_maintenance,tv_energy_kwh,tv_cost_rs,tv_share_pct,tv_faulty,tv_limit_kwh
2026-11-27,Friday,November,0.828,0,high,21.6,0.9,1,14.49,1.15,7 PM,6 PM-8 PM,0.6,86.94,2608.2,2620.42,15.3,17.19,16.38,-2.7,decreased,AC health issue increased consumption,84,83,11.88,2.21,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,4,4,sudden_spike|pet_suffering|ac_fault|iron_fault,replace_ac_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.18,0.46,0.72,0.63,0.47,0.39,0.36,0.53,0.42,0.44,0.43,0.57,0.74,1.05,1.15,1.05,0.65,0.51,0.22,1463,8.3,6,good,yes,12.14,72.84,94.5,1,9.0,0,12.1,5,good,yes,0.0,0.0,0.0,0,1.6,1220,0.2,7,slow,no,0.24,1.44,1.9,1,2.2,81,5.7,6,good,yes,0.46,2.76,3.6,0,1.1
2026-11-28,Saturday,November,0.829,1,low,22.9,2.2,1,15.33,1.18,7 PM,6 PM-8 PM,0.64,91.98,2759.4,2991.22,15.08,14.49,15.96,0.84,increased,AC health issue increased consumption,81,76,12.57,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.14,0.44,0.77,0.69,0.45,0.38,0.44,0.54,0.44,0.42,0.43,0.57,0.74,1.1,1.18,1.02,0.74,0.44,0.29,1452,8.4,6,good,no,12.2,73.2,78.7,1,9.0,89,13.0,5,good,no,1.16,6.96,7.5,1,1.6,1217,1.3,7,good,yes,1.58,9.48,10.2,1,2.2,100,5.6,6,good,yes,0.56,3.36,3.6,0,1.1
2026-11-29,Sunday,November,0.83,1,low,25.7,2.4,0,18.73,1.33,7 PM,6 PM-8 PM,0.78,112.38,3371.4,3511.38,17.71,15.33,16.55,3.4,increased,AC health issue increased consumption,69,62,15.36,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,3,sudden_spike|pet_suffering|ac_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.25,0.18,0.15,0.14,0.19,0.33,0.63,0.92,0.84,0.63,0.53,0.56,0.6,0.66,0.61,0.64,0.67,0.84,1.22,1.33,1.23,0.84,0.65,0.39,1551,7.7,6,good,no,11.94,71.64,71.0,1,9.0,117,11.0,5,good,yes,1.29,7.74,7.7,0,1.6,1199,2.7,7,good,no,3.24,19.44,19.3,1,2.2,57,6.2,6,standby,yes,0.35,2.1,2.1,0,1.1
2026-11-30,Monday,November,0.831,0,medium,26.0,0.1,0,17.72,1.37,7 PM,6 PM-8 PM,0.74,106.32,3189.6,3169.5,18.02,18.73,17.01,-1.01,decreased,AC health issue increased consumption,72,69,14.53,0.83,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.22,0.24,0.18,0.19,0.2,0.29,0.63,0.88,0.84,0.58,0.57,0.52,0.69,0.63,0.57,0.54,0.75,0.95,1.21,1.37,1.2,0.87,0.61,0.36,1470,6.5,6,good,yes,9.55,57.3,79.9,1,9.0,95,11.4,5,noise,no,1.08,6.48,9.0,1,1.6,1169,0.9,7,good,no,1.05,6.3,8.8,1,2.2,58,4.6,6,good,yes,0.27,1.62,2.3,0,1.1
2026-12-01,Tuesday,December,0.832,0,low,21.3,3.7,0,17.86,1.34,7 PM,6 PM-8 PM,0.74,107.16,3214.8,3539.24,17.82,17.72,17.06,0.14,increased,AC health issue increased consumption,72,68,14.65,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,6,4,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.17,0.22,0.14,0.17,0.15,0.33,0.64,0.88,0.85,0.54,0.51,0.6,0.64,0.58,0.58,0.59,0.68,0.85,1.16,1.34,1.21,0.82,0.58,0.39,1482,6.9,6,good,no,10.23,61.38,69.5,1,9.0,79,13.2,5,good,yes,1.04,6.24,7.1,0,1.6,1305,2.4,7,good,no,3.13,18.78,21.3,1,2.2,85,3.8,6,standby,no,0.32,1.92,2.2,1,1.1
2026-12-02,Wednesday,December,0.833,0,low,23.0,2.3,0,18.09,1.33,7 PM,6 PM-8 PM,0.75,108.54,3256.2,3204.12,18.02,17.86,17.06,0.23,increased,AC health issue increased consumption,71,67,14.83,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,6,4,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.26,0.2,0.17,0.16,0.23,0.32,0.6,0.94,0.91,0.6,0.57,0.63,0.6,0.6,0.56,0.58,0.76,0.88,1.21,1.33,1.21,0.91,0.69,0.4,1474,7.4,6,good,yes,10.91,65.46,86.7,1,9.0,68,11.4,5,good,yes,0.78,4.68,6.2,0,1.6,1206,0.2,7,good,yes,0.24,1.44,1.9,1,2.2,116,5.7,6,standby,no,0.66,3.96,5.2,1,1.1
2026-12-03,Thursday,December,0.834,0,high,28.5,0,0,18.02,1.32,7 PM,6 PM-8 PM,0.75,108.12,3243.6,3428.61,18.04,18.09,17.18,-0.07,decreased,AC health issue increased consumption,71,67,14.78,0.06,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,3,sudden_spike|pet_suffering|ac_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.25,0.26,0.14,0.14,0.18,0.4,0.62,0.95,0.89,0.57,0.55,0.52,0.71,0.59,0.51,0.6,0.76,0.91,1.27,1.32,1.17,0.84,0.7,0.36,1571,7.1,6,good,yes,11.15,66.9,87.3,1,9.0,13,13.0,5,good,yes,0.17,1.02,1.3,0,1.6,1136,1.0,7,good,yes,1.14,6.84,8.9,1,2.2,60,5.2,6,standby,yes,0.31,1.86,2.4,0,1.1
2026-12-04,Friday,December,0.835,0,medium,26.6,4.3,1,14.32,1.12,7 PM,6 PM-8 PM,0.6,85.92,2577.6,2539.05,15.43,18.02,17.15,-3.7,decreased,AC health issue increased consumption,84,84,11.74,3.03,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,6,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,TV standby may be wasting power,0.14,0.14,0.14,0.14,0.14,0.14,0.47,0.73,0.7,0.36,0.41,0.36,0.45,0.39,0.34,0.36,0.46,0.72,1.0,1.12,1.02,0.62,0.4,0.25,1596,7.1,6,good,yes,11.33,67.98,75.1,1,9.0,118,11.9,5,good,no,1.4,8.4,9.3,1,1.6,1291,1.2,7,good,yes,1.55,9.3,10.3,1,2.2,201,4.0,6,standby,yes,0.8,4.8,5.3,0,1.1
2026-12-05,Saturday,December,0.837,1,medium,21.3,2.7,0,19.31,1.4,7 PM,6 PM-8 PM,0.8,115.86,3475.8,3615.43,17.81,14.32,17.72,4.99,increased,AC health issue increased consumption,66,57,15.83,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.22,0.24,0.18,0.23,0.26,0.39,0.63,0.97,0.88,0.61,0.56,0.63,0.69,0.65,0.53,0.64,0.66,0.87,1.18,1.4,1.2,0.8,0.6,0.41,1546,8.8,6,good,yes,13.6,81.6,77.1,1,9.0,179,11.3,5,slow,no,2.02,12.12,11.5,1,1.6,1302,1.2,7,good,yes,1.56,9.36,8.8,1,2.2,106,4.3,6,good,yes,0.46,2.76,2.6,0,1.1
2026-12-06,Sunday,December,0.838,1,high,22.8,3.1,0,18.77,1.39,7 PM,6 PM-8 PM,0.78,112.62,3378.6,3530.36,18.93,19.31,17.73,-0.54,decreased,AC health issue increased consumption,68,65,15.39,0.44,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.25,0.2,0.14,0.14,0.2,0.32,0.66,0.87,0.86,0.58,0.46,0.6,0.64,0.56,0.6,0.56,0.65,0.82,1.22,1.39,1.14,0.86,0.61,0.38,1575,7.8,6,good,yes,12.29,73.74,66.6,1,9.0,146,11.4,5,good,yes,1.66,9.96,9.0,1,1.6,1286,2.5,7,good,yes,3.21,19.26,17.4,1,2.2,191,6.7,6,good,yes,1.28,7.68,6.9,1,1.1
2026-12-07,Monday,December,0.839,0,medium,24.7,7.4,0,17.86,1.38,7 PM,6 PM-8 PM,0.74,107.16,3214.8,3170.52,18.13,18.77,17.75,-0.91,decreased,AC health issue increased consumption,72,69,14.65,0.75,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.15,0.14,0.19,0.15,0.24,0.37,0.55,0.95,0.86,0.59,0.55,0.58,0.65,0.58,0.55,0.57,0.68,0.91,1.25,1.38,1.18,0.85,0.58,0.4,1423,8.1,6,good,no,11.53,69.18,85.8,1,9.0,117,10.9,5,good,no,1.28,7.68,9.5,1,1.6,1186,0.2,7,good,yes,0.24,1.44,1.8,1,2.2,85,4.6,6,good,yes,0.39,2.34,2.9,0,1.1
2026-12-08,Tuesday,December,0.841,0,medium,21.9,3.7,0,17.74,1.33,7 PM,6 PM-8 PM,0.74,106.44,3193.2,3537.92,17.78,17.86,17.73,-0.12,decreased,AC health issue increased consumption,72,68,14.55,0.1,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.27,0.19,0.17,0.14,0.16,0.27,0.66,0.96,0.78,0.59,0.55,0.52,0.6,0.62,0.52,0.57,0.72,0.88,1.21,1.33,1.21,0.86,0.6,0.33,1465,7.3,6,good,no,10.69,64.14,77.6,1,9.0,180,10.9,5,good,yes,1.96,11.76,14.2,1,1.6,1316,0.2,7,slow,no,0.26,1.56,1.9,1,2.2,153,5.6,6,good,yes,0.86,5.16,6.2,0,1.1
2026-12-09,Wednesday,December,0.842,0,medium,28.0,2.1,0,18.06,1.36,7 PM,6 PM-8 PM,0.75,108.36,3250.8,3498.33,17.96,17.74,17.73,0.32,increased,AC health issue increased consumption,71,67,14.81,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,4,sudden_spike|pet_suffering|ac_fault|iron_fault|tv_fault,replace_ac_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.19,0.2,0.22,0.14,0.19,0.36,0.67,0.97,0.81,0.65,0.51,0.6,0.71,0.61,0.61,0.58,0.72,0.87,1.19,1.36,1.16,0.84,0.71,0.46,1586,7.2,6,good,yes,11.42,68.52,91.9,1,9.0,-4,13.3,5,good,yes,-0.05,-0.3,-0.4,0,1.6,1141,0.2,7,good,no,0.23,1.38,1.9,1,2.2,216,3.8,6,good,no,0.82,4.92,6.6,1,1.1
2026-12-10,Thursday,December,0.844,0,low,23.9,2.0,0,18.97,1.4,7 PM,6 PM-8 PM,0.79,113.82,3414.6,3304.83,18.7,18.06,17.86,0.91,increased,AC health issue increased consumption,68,63,15.56,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.27,0.22,0.16,0.18,0.22,0.29,0.59,0.99,0.88,0.65,0.57,0.62,0.73,0.59,0.62,0.66,0.77,0.9,1.24,1.4,1.21,0.8,0.62,0.38,1443,8.6,6,good,yes,12.41,74.46,80.0,1,9.0,149,12.4,5,slow,no,1.85,11.1,11.9,1,1.6,1316,0.7,7,good,yes,0.92,5.52,5.9,1,2.2,66,5.0,6,standby,yes,0.33,1.98,2.1,0,1.1
2026-12-11,Friday,December,0.845,0,low,27.3,1.1,0,19.11,1.37,7 PM,6 PM-8 PM,0.8,114.66,3439.8,3829.07,19.07,18.97,18.55,0.14,increased,AC health issue increased consumption,67,63,15.67,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.27,0.21,0.2,0.2,0.2,0.35,0.62,0.99,0.89,0.54,0.6,0.57,0.69,0.59,0.52,0.55,0.76,0.92,1.2,1.37,1.22,0.85,0.66,0.39,1571,8.8,6,good,yes,13.82,82.92,81.1,1,9.0,58,11.0,5,good,no,0.64,3.84,3.8,1,1.6,1265,1.6,7,good,no,2.02,12.12,11.8,1,2.2,140,4.1,6,standby,yes,0.57,3.42,3.3,0,1.1
2026-12-12,Saturday,December,0.847,1,medium,28.2,5.7,0,18.58,1.3,7 PM,6 PM-8 PM,0.77,111.48,3344.4,3601.92,18.74,19.11,18.44,-0.53,decreased,AC health issue increased consumption,69,66,15.24,0.43,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,5,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.15,0.18,0.14,0.18,0.23,0.28,0.62,0.86,0.8,0.58,0.48,0.56,0.62,0.58,0.56,0.62,0.66,0.85,1.26,1.3,1.19,0.85,0.62,0.44,1523,7.9,6,good,yes,12.03,72.18,66.7,1,9.0,171,11.1,5,good,no,1.9,11.4,10.5,1,1.6,1150,2.8,7,good,yes,3.22,19.32,17.8,1,2.2,202,4.4,6,good,yes,0.89,5.34,4.9,0,1.1
2026-12-13,Sunday,December,0.849,1,high,23.0,1.9,0,18.62,1.34,7 PM,6 PM-8 PM,0.78,111.72,3351.6,3367.33,18.61,18.58,18.42,0.04,increased,AC health issue increased consumption,69,65,15.27,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,6,4,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.18,0.17,0.14,0.2,0.22,0.33,0.64,0.9,0.88,0.55,0.54,0.64,0.66,0.62,0.55,0.62,0.76,0.87,1.24,1.34,1.25,0.92,0.62,0.41,1490,7.5,6,good,yes,11.18,67.08,72.9,1,9.0,105,12.0,5,good,no,1.26,7.56,8.2,1,1.6,1135,2.2,7,good,yes,2.5,15.0,16.3,1,2.2,72,5.4,6,standby,yes,0.39,2.34,2.5,0,1.1
2026-12-14,Monday,December,0.85,0,high,24.7,1.4,1,15.25,1.19,7 PM,6 PM-8 PM,0.64,91.5,2745.0,2904.69,16.26,18.62,18.05,-3.37,decreased,AC health issue increased consumption,81,80,12.5,2.76,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,4,4,sudden_spike|pet_suffering|ac_fault|iron_fault,replace_ac_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.23,0.53,0.84,0.68,0.43,0.39,0.38,0.55,0.48,0.4,0.5,0.56,0.78,1.05,1.19,1.06,0.68,0.45,0.3,1552,8.4,6,good,yes,13.04,78.24,93.5,1,9.0,0,11.0,5,good,yes,0.0,0.0,0.0,0,1.6,1147,0.4,7,good,yes,0.46,2.76,3.3,1,2.2,82,5.5,6,good,yes,0.45,2.7,3.2,0,1.1
2026-12-15,Tuesday,December,0.852,0,high,22.8,3.2,0,17.71,1.34,7 PM,6 PM-8 PM,0.74,106.26,3187.8,3270.61,16.97,15.25,18.04,2.46,increased,AC health issue increased consumption,72,66,14.52,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,4,3,sudden_spike|pet_suffering|ac_fault|iron_fault,replace_ac_efficient_model|replace_iron_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,Your appliance mix is stable today.,0.15,0.23,0.14,0.17,0.21,0.33,0.56,0.88,0.79,0.54,0.56,0.53,0.68,0.6,0.56,0.6,0.74,0.9,1.21,1.34,1.22,0.89,0.61,0.43,1511,7.6,6,good,yes,11.48,68.88,88.8,1,9.0,80,12.1,5,good,yes,0.97,5.82,7.5,0,1.6,1263,0.2,7,good,no,0.25,1.5,1.9,1,2.2,55,4.1,6,good,yes,0.23,1.38,1.8,0,1.1
2026-12-16,Wednesday,December,0.854,0,high,29.3,0,1,15.21,1.23,7 PM,6 PM-8 PM,0.63,91.26,2737.8,2749.92,15.96,17.71,17.64,-2.5,decreased,AC health issue increased consumption,81,80,12.47,2.05,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.17,0.43,0.73,0.72,0.39,0.37,0.44,0.51,0.43,0.4,0.41,0.51,0.8,1.13,1.23,1.09,0.74,0.44,0.28,1558,6.8,6,good,yes,10.59,63.54,70.9,1,9.0,181,10.8,5,good,yes,1.95,11.7,13.1,1,1.6,1175,1.9,7,good,yes,2.23,13.38,14.9,1,2.2,45,3.7,6,good,yes,0.17,1.02,1.1,0,1.1
2026-12-17,Thursday,December,0.856,0,high,24.3,0.7,0,18.74,1.37,7 PM,6 PM-8 PM,0.78,112.44,3373.2,3472.84,17.68,15.21,17.6,3.53,increased,AC health issue increased consumption,69,61,15.37,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Recovery Mode,7,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.2,0.23,0.25,0.19,0.25,0.31,0.69,0.92,0.82,0.56,0.6,0.55,0.65,0.57,0.58,0.62,0.66,0.95,1.29,1.37,1.27,0.9,0.7,0.41,1596,6.5,6,good,yes,10.37,62.22,71.2,1,9.0,116,11.8,5,noise,no,1.37,8.22,9.4,1,1.6,1295,2.0,7,good,yes,2.59,15.54,17.8,1,2.2,41,5.5,6,standby,no,0.23,1.38,1.6,1,1.1
2026-12-18,Friday,December,0.858,0,high,27.0,3.3,1,14.9,1.16,7 PM,6 PM-8 PM,0.62,89.4,2682.0,2880.45,16.05,18.74,17.0,-3.84,decreased,AC health issue increased consumption,82,82,12.22,3.15,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,5,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|saving_mode_optimizations|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,Saving mode is active. Prioritize fans over AC and switch off standby loads.,Your appliance mix is stable today.,0.14,0.14,0.14,0.14,0.14,0.21,0.51,0.82,0.73,0.37,0.43,0.41,0.5,0.49,0.38,0.43,0.57,0.71,1.04,1.16,1.08,0.72,0.41,0.22,1516,8.4,6,good,yes,12.73,76.38,93.2,1,9.0,18,13.1,5,good,no,0.24,1.44,1.8,1,1.6,1133,0.4,7,good,yes,0.45,2.7,3.3,1,2.2,48,5.0,6,good,yes,0.24,1.44,1.8,0,1.1
2026-12-19,Saturday,December,0.86,1,low,22.9,2.7,0,18.32,1.35,7 PM,6 PM-8 PM,0.76,109.92,3297.6,3528.67,17.29,14.9,16.96,3.42,increased,AC health issue increased consumption,70,63,15.02,0,sick,94,High usage detected!,Your pet is suffering because heavy usage or a faulty appliance is stressing the home.,0,Steady Guardian,7,5,sudden_spike|pet_suffering|ac_fault|fan_fault|iron_fault|tv_fault|phantom_load_tv,replace_ac_efficient_model|replace_fan_efficient_model|replace_iron_efficient_model|replace_tv_efficient_model|shift_usage_to_morning,Highest usage is during 6 PM-8 PM. Shift ironing or cooling to morning to save cost.,You can improve efficiency by cutting AC usage by 1 hour.,TV standby may be wasting power,0.21,0.15,0.23,0.19,0.18,0.36,0.6,0.96,0.83,0.57,0.56,0.63,0.62,0.63,0.63,0.57,0.76,0.95,1.21,1.35,1.24,0.87,0.68,0.37,1614,7.2,6,overheat,no,11.62,69.72,86.2,1,9.0,2,10.9,5,noise,no,0.02,0.12,0.1,1,1.6,1305,0.4,7,good,yes,0.52,3.12,3.9,1,2.2,213,6.2,6,standby,yes,1.32,7.92,9.8,1,1.1
